$---------Stream NG1(1)---------------------
FI4130	1381.2	13.81	1	KG/HR
TI4140	29.13	0.29	1	C
PIC4107	32.8	0.328	1	kg/cm2
N2_NG1	0.003691	0.00003691	1	xfrac
CH4_NG1	0.92431	0.0092431	1	xfrac
C2H6_NG1	0.0491	0.000491	1	xfrac
C3H8_NG1	0.01362	0.0001362	1	xfrac
C4H10_NG1	0.006309	0.00006309	1	xfrac
C5H12_NG1	0.000890	0.00000890	1	xfrac
C6H14_NG1	0.000466	0.00000466	1	xfrac
CO2_NG1	0.001548	0.00001548	1	xfrac
$---------Stream NG2 (11)------------------
FI4131	302.23	3.02	1	NM3/HR
TU_NG2	29.8	0.298	1	C
PU_NG2	32.8	0.328	0	kg/cm2
N2_NG2	0.003691	0.00003691	0	xfrac
CH4_NG2	0.92431	0.0092431	0	xfrac
C2H6_NG2	0.0491	0.000491	0	xfrac
C3H8_NG2	0.01362	0.0001362	1	xfrac
C4H10_NG2	0.006309	0.00006309	0	xfrac
C5H12_NG2	0.000890	0.00000890	0	xfrac
C6H14_NG2	0.000466	0.00000466	0	xfrac
CO2_NG2	0.001548	0.00001548	0	xfrac
$---------Stream NG2a (PseudoStream to address pressure drop)--------------
FU_NG2a	302.23	3.02	0	NM3/HR
TU_NG2a	29.8	0.298	1	C
PIC4116	2.55	0.0255	1	kg/cm2
N2_NG2a	0.003691	0.00003691	0	xfrac
CH4_NG2a	0.92431	0.0092431	0	xfrac
C2H6_NG2a	0.0491	0.000491	0	xfrac
C3H8_NG2a	0.01362	0.0001362	0	xfrac
C4H10_NG2a	0.006309	0.00006309	0	xfrac
C5H12_NG2a	0.000890	0.00000890	0	xfrac
C6H14_NG2a	0.000466	0.00000466	0	xfrac
CO2_NG2a	0.001548	0.00001548	0	xfrac
$---------Stream NG3 (3)--------------------
FI4132	1190.3	11.9	1	KG/HR
TU_NG3	29.8	0.298	1	C
PU_NG3	32.8	0.328	0	kg/cm2
N2_NG3	0.003691	0.00003691	0	xfrac
CH4_NG3	0.92431	0.0092431	0	xfrac
C2H6_NG3	0.0491	0.000491	0	xfrac
C3H8_NG3	0.01362	0.0001362	0	xfrac
C4H10_NG3	0.006309	0.00006309	0	xfrac
C5H12_NG3	0.000890	0.00000890	0	xfrac
C6H14_NG3	0.000466	0.00000466	0	xfrac
CO2_NG3	0.001548	0.00001548	0	xfrac
$---------Stream H1(12) TTag,PTag not found in data sheet---------------
FIC3103	6.1875	0.061875	1	KG/HR
TI3156	56.2	0.562	1	C
PIC3150	33.1	0.331	1	kg/cm2
H2_H1	0.99	0.01	0	xfrac
CH4_H1	0.000003	0.0000003	0	xfrac
CO_H1	0.000003	0.0000003	0	xfrac
CO2_H1	0.000001	0.0000001	0	xfrac
$---------Stream NG4(4)--------------------
FU_NG4	1196.4875	11.96	0	KG/HR
TU_NG4	32	0.32	1	C
PU_NG4	33.1	0.3	0	kg/cm2
N2_NG4	0.003691	0.00003691	0	xfrac
CH4_NG4	0.92431	0.0092431	0	xfrac
C2H6_NG4	0.0491	0.000491	0	xfrac
C3H8_NG4	0.01362	0.0001362	0	xfrac
C4H10_NG4	0.006309	0.00006309	0	xfrac
C5H12_NG4	0.000890	0.00000890	0	xfrac
C6H14_NG4	0.000466	0.00000466	0	xfrac
CO2_NG4	0.001548	0.00001548	0	xfrac
H2_NG4	0.0368	0.000368	0	xfrac	
$--------Stream NG5 (5)----------------------
FIC3105	1121.56	11.2156	1	KG/HR
TIC4101	380.03	3.803	1	C
PIC3112	32.0	0.32	1	kg/cm2
N2_NG5	0.003691	0.00003691	0	xfrac
CH4_NG5	0.92431	0.0092431	0	xfrac
C2H6_NG5	0.0491	0.000491	0	xfrac
C3H8_NG5	0.01362	0.0001362	0	xfrac
C4H10_NG5	0.006309	0.00006309	0	xfrac
C5H12_NG5	0.000890	0.00000890	0	xfrac
C6H14_NG5	0.000466	0.00000466	0	xfrac
CO2_NG5	0.001548	0.00001548	0	xfrac
H2_NG5	0.0368	0.000368	0	xfrac	
$--------Stream HT1 (23) Tag not found in the data sheet----------------------
FU_HT1	5330.37	53.30	0	KG/HR
TI4181	418.2	4.2	1	C
PU_HT1	25.7	0.26	0	kg/cm2
H2_HT1	0.5302	0.0053	1	xfrac
CH4_HT1	0.0386	0.0004	1	xfrac
CO_HT1	0.0254	0.0002	1	xfrac
CO2_HT1	0.1166	0.0012	1	xfrac
H2O_HT1	0.2881	0.0028	0	xfrac
N2_HT1	0.00369	0.0000369	0	xfrac
$--------Stream HT2 (24)---------------------
FU_HT2	5330.37	53.8	0	KG/HR
TU_HT2	300	3.0	0	C
PU_HT2	25.7	0.25	0	kg/cm2
H2_HT2	0.5302	0.0053	0	xfrac
CH4_HT2	0.0386	0.0003	0	xfrac
CO_HT2	0.0254	0.0002	0	xfrac
CO2_HT2	0.1168	0.0012	0	xfrac
H2O_HT2	0.2881	0.0028	0	xfrac
N2_HT2	0.00369	0.0000369	0	xfrac
$--------Stream ST1 (19)--------------------
FIC3104	3293.4	32.934	1	KG/HR
TU_ST1	460	4.6	0	C
PU_ST1	31.4	0.31	0	kg/cm2
$--------Stream NS1 (6-I)------------------
